UserId,ProductId,Rating
A34KRB4ALEWT1N,B0006ZYPVE,1.0
A16PBJIFF00ENN,B0002260DW,2.0
A2CT7N5EXYZS4B,B0000Y3COC,3.0
A3PWEXDTHKEM5T,B0000Y3GF2,2.0
A2QPJWFX3XT6N7,B0002RYHTQ,3.0
A28GWNSH8UB4BF,B000052ZTY,1.0
A283E10LMWT2FO,B00069FJUG,1.0
A3JKF3S6RX77HD,B000094Q6C,1.0
A3OZP6BPIIRM1P,B00014D1OW,3.0
A1ZGTAAKA0X91N,B0000UTUS8,2.0
A1QLMEG8LB9TYY,B00021DE14,3.0
AOB3KEJZ86V3Q,B0000YV83O,1.0
A2SKYZ713JRJ8W,B0000ZREXQ,2.0
AK8US3KLM035Z,B00021AYF8,2.0
ADU71W42ORE96,B0006GZCVK,2.0
A2ZDK3V1OAUB1G,B00076XR3O,1.0
AK4Q83AH3JUB1,B0009QJ3TE,2.0
A15NF2USUI0WGS,B00008MNZH,3.0
A1OZZ99EM30T9H,B000141O6E,2.0
A262KD51E17CKP,B00069FJUG,1.0
A11F4ZL0ODNZDW,B0001431AG,1.0
A14APV1L3HF3TW,B000980PGM,3.0
A33NK5A93KYY18,B00092M2X2,2.0
AYY1OER56P6MD,B000196U04,2.0
A1GK577NJLU9Z9,B0000536P3,2.0
A1KHH1042424Y1,B0002Z8GEK,2.0
AE1LGDK6HKX17,B0007Y5C52,2.0
A1GJQTGM7SC01C,B0002DUSR0,2.0
A3SUQIIKX7ZZA8,B0007X74E0,2.0
AL5O79CVYKV8K,B000052YN5,2.0
A35CHPYBI9M027,B0009OAI6I,3.0
AG6FUDD24E86C,B0002U476G,2.0
ABJE308V7RDTN,B0002JG2NI,1.0
A3FHWQ3H3ZT2YE,B0000Y3COC,3.0
A3Q9JUI3RE4JB,B00021PALG,2.0
A1RSN09JRDY48O,B00009YJSJ,2.0
AU2LR28PW4JST,B0009R33U8,1.0
A1UDKED616KVXY,B000271KR8,2.0
A2W11M03Q9FX4H,B000052YM8,4.0
ANYO85J1K7ZF8,B0001FF80G,1.0
A3S1TRKDSGZRVK,B00028OSI0,3.0
A7DP8LPPFLDPX,B0007V6PFQ,1.0
AKXSZXF5UJJOA,B00023KDAW,2.0
A3D6JULNXMIVU,B0002Z8QG8,2.0
A2MVVZ9VT8KYB5,B00008X5CH,1.0
A2JA8T456A0H6J,B00068CG3U,2.0
AK5VNINR24TZF,B000141YHI,3.0
A3AKOUF5FEAXAR,B0009MHJS0,1.0
AU49T8D2B8LJB,B0002Z81O0,4.0
A230SZCT46JPWI,B00028O7ZO,5.0
A2XA1S8MRIYUBT,B0006LNC2G,2.0
A1533TRCGLSP5K,B0002Z8SZW,3.0
A1FC2TDFZE1MJC,B0000EZ1OQ,2.0
A2G86H645VCKT5,B00004U9V2,1.0
ACLN9BDV02AS5,B0002Z8QG8,2.0
A1LX86D2TA4HZD,B0009OAHNM,3.0
A3E7FX6I0T8PCR,B0000Y3COC,2.0
A1YPAHJLI6BSV0,B00005323F,2.0
A2C08YC2HCN79R,B0006GBEYE,4.0
APQNT0LHCAIX8,B00008ZPG9,2.0
A1UIH6849P0I7M,B00027EG9C,1.0
A3POMFS08VV9O8,B00011QUKW,2.0
A324OWL6ARB2PU,B000143AY8,1.0
A3334D1W8UQZUF,B0002EBI82,1.0
A3OPDY27VCYOKE,B0007V6PFQ,2.0
A1C1A1VBEY4OTB,B0000ZHOH2,2.0
AI3E1VGHU777P,B0000AFUTL,2.0
A38VQH6XUHNN8F,B0009OAHIW,2.0
A3U089QQG17V81,B0009OAIKY,3.0
A332T7LVFZZ2O2,B0002JG2NI,1.0
A24PRV7X6P3LQ2,B0006MSVCG,1.0
A2458BTZT9XY81,B00012FW00,2.0
ABMCLOMUD5I8U,B0009F3O8Q,2.0
AXUI9V9AKI7AE,B000273PEO,2.0
A84KO6TOJI5SD,B0008GGH58,2.0
A5Z6TIROUVA5O,B0006Q3NTS,2.0
ALIPTG5HJA304,B0009MYMVM,2.0
A2WJ4LI2MAFPQW,B0007XFB2W,2.0
A28VTQIUDXN1ZR,B00005NAOD,2.0
A2X6G9G725VV6U,B0009RF9OG,1.0
A72RKE84AHJRS,B0009R33U8,3.0
A3E2NATQM1U3ZX,B0000632EN,4.0
A1LO9VFADGVQQF,B0001ZYL3Q,3.0
A1T5WAST84RN8J,B0000ZLEX2,1.0
A2XIRN7AFRKFU5,B0007IFB2W,2.0
A3IZHFBE62WPYN,B00028LURW,3.0
A1TLP00O1240N6,B0009OAI1S,2.0
A16PZVCYWRED34,B00005CDSP,2.0
A8TJOIDBSLIXJ,B0002L992C,2.0
ACNBYBFXGJCXM,B0001TOH8G,2.0
A17RB1JM476PMT,B0009OAGSI,2.0
A2137H75OSD20T,B0001YXXUY,2.0
A9SXEFBYXZWZN,B000142JDG,2.0
AP3N98718F91V,B00012NJZA,2.0
A2845TGPT68JFR,B0006Q0HEC,3.0
A1P2FEP4PWBURK,B0001APV44,3.0
AKF74H9HQIMXB,B00021DJ32,3.0
AX1567KGMAVLT,B00006598X,1.0
A33P51AC1VOGAH,B00011QTZI,2.0
A3DU3SVO50UZTC,B00021DVCQ,1.0
A3DN1U9A52O93M,B000052XZX,1.0
A3SFM7VPGLA95X,B00005REAT,2.0
A63VLGT3Y1F0Y,B000127UUA,3.0
A3VU72O2BZSPXW,B0009OAGT2,1.0
A2FXSHX21K9Y1I,B00005NAOD,3.0
A2KQRUKXGEIPJ8,B0006M5566,2.0
A1S8PGTQ8H1D61,B0000CNR0J,2.0
A2AZG70U6VI4Y7,B0006ZYPVE,1.0
A2E75GY7SNQPXS,B0000ZHOH2,2.0
A2074POPCNN4OU,B0000535RA,2.0
ARWIZ3MA2VXM8,B0001TO3NA,1.0
A62ZFWGBKKQ9B,B0002JG2NI,1.0
A12J7U08H8VKVD,B00076XR3O,1.0
A34NGKIK2YKNKC,B00016XJ4M,3.0
A1ATSQF1AB6DTM,B00006498N,2.0
A2PBBQFYTP7UTW,B0006Q00ZI,1.0
A8DH666TNZEIN,B0000536EK,2.0
AQWF3BBBDL4QJ,B00021DE14,2.0
A1DVVEMVASHGK8,B0006ZEVU4,2.0
A3CKLLCH0MDTGH,B0009R1526,2.0
A3L08GAGMQR5QL,B0009P4PZC,1.0
AGXSFDTK4DH9X,B00008WFSM,3.0
AHQDQZB43RN5T,B0000535U2,1.0
A3FBAP4CF2IPA3,B0002WUHTU,2.0
A2GMG2Z4GWGLX1,B00006IV2F,2.0
A2GWW7ZGJP34,B0007W1R58,1.0
ALBFPFE9KVBW4,B0009OAI1S,1.0
A1KOAA4OH66198,B0007CXXDM,2.0
A2SA5MTDYOA66E,B00007M0CP,1.0
A21QPHCP3WQILU,B000248HLI,1.0
ABNT5U42CH51A,B0002VJIH8,2.0
A34FHWQN5DL3IK,B000093A0U,3.0
A235ZXG7B63M8A,B0009OAIE0,3.0
A2TEEXZGDN6AH4,B0000AS54S,2.0
AR0BWCO3LVQVG,B00016WW8Q,3.0
A1DCIMJ7N7SVM2,B0007WL21M,2.0
A3JJL885IWKJOR,B00008PC1O,3.0
AFUTF08TQFSGY,B00008MOQN,1.0
A2ZFGIKR5UIYCL,B0009OAHNM,3.0
A1W4ZR59WN6VUN,B0000YUWY0,2.0
A19LO3E64KE16X,B0001TOH8G,2.0
A11555336SZHON,B0009N35D2,2.0
AU2OR5C32QDO5,B0009OXHC0,2.0
A1TF7J7NKQX29C,B0002JGIZA,2.0
ACI5Y5TR0JKHN,B0000536M2,2.0
A2F09EWKV3MTO2,B0000YV83O,1.0
AIULVCUBD4ALA,B00004TUBV,1.0
A34NGKIK2YKNKC,B00021AK4I,1.0
A2MKVRL81XUUOP,B0006IXSG4,3.0
A1INHAT79NIMSX,B000052YMR,1.0
A2S1R98EBL57K5,B0009QJ3TE,2.0
A23PGU6NXZ9H0H,B0000UTUW4,1.0
A3W488NZMIW9LD,B0000532I0,1.0
A2HA2X5FFGYNXI,B000271KR8,3.0
A1MZ456X331WWD,B00028LN1K,1.0
AFUTF08TQFSGY,B0000536P4,3.0
ACRVTI7YRNGLO,B0000AS54S,2.0
AS9YMTFHUHDN4,B0007XFB2W,2.0
A2K451GYH1T40N,B000052YJX,2.0
A1XZ3Q7W0UPV56,B00021AK4I,1.0
A9P3JKJRPLT2R,B000052XZX,2.0
A1MS5ZTWCBGIKS,B0002YFQ6W,2.0
A1AM52VG3EEIK2,B0006I9YK8,1.0
A2B50E08FGMRKS,B00021D5FY,4.0
ARJ1H0JP0K238,B00005REAT,1.0
A3VK6GGIEFR0RQ,B00027CGWQ,2.0
A13YUY6XEKZPU2,B0002VQ0WO,2.0
A3UFZKTX46DD4Q,B0000533CC,2.0
A1YOAHJAQ3KNDZ,B0007CXXYG,1.0
AXQ56LJZFFJRH,B0009OAGT2,2.0
A2BTF46GTQZYYX,B0006GZCVK,2.0
A3G0AR0EKOMFZD,B00028LN1K,2.0
A2FJHB6XST8QNS,B0006LNC2G,2.0
A1A54GSUMKKIEC,B00014DKKC,1.0
ASLB08IF8RMUT,B00021PALG,2.0
A3VLTWUT4A6S1S,B00008BNZ4,3.0
A32Z81BMES7MC6,B00006ISER,2.0
ASVPL7UO1M64A,B0007X74E0,3.0
A3S3KU23F9TAAP,B0006ZYPVE,2.0
A3OGRDIILD96LA,B00004U9V2,1.0
A100AM334XZS3V,B00066YC34,3.0
A24YA4ZYCDUIKP,B0000C0XL8,2.0
A13ML9EQL3EEB8,B00021C5Y6,3.0
AXYI1BHMVRGSG,B00016WV6E,3.0
A2YZL24Y1D63ZQ,B0009J6ER0,2.0
A3F51PGRHRUKWD,B0009QJ3TE,2.0
A1TY3JT3KDGXL6,B00007FCQ1,2.0
A32PRGH4GFPHUF,B00008BNZ4,2.0
A36BKFH4JT33N4,B0009OAGSI,4.0
A2MOFHW9DFV605,B00014DMQE,2.0
A1DB9LNW1GEU6C,B0006Q0HEC,3.0
A1IJDDB3VYS1NW,B0000ZLEX2,1.0
A4H798I2B27YT,B00028O7ZO,3.0
AXD5RL083ZVZN,B00008MOQN,1.0
A23KQPLJK3DMB4,B0007R7ABS,1.0
AMUZTLYVO3ZLN,B0002SA9BU,1.0
A28GA7U9ODX6C8,B0001FF80G,1.0
A1RFSTI71F2YDZ,B00008PC1O,2.0
AJKOTIV0MUS48,B0002260DW,2.0
A1JAP2M2ETFTDW,B0009OAHRS,3.0
A2SHDKBQI0C154,B0002UEDWE,1.0
A1KH9JW9HRBPRL,B00014GTWS,1.0
A30D6SHUMFBNZ4,B0009OAHEQ,2.0
A11PV74FPA9W9N,B000052Y6Z,1.0
A19KI9WIKCJ37I,B00006IV30,2.0
ACT8GMZ5T0DRE,B00004TMFE,2.0
A2JDB2VWBN9UFS,B00008MNZH,1.0
A8PDKMVUHXY2I,B0000536P3,1.0
A3R7KKCFO3URPH,B00005A43X,1.0
AJPKDAFL8B7MO,B00099E8ZA,3.0
A11B1AGXKHS27L,B000127VFE,1.0
A1CHAWNRCD8XMT,B00006IV22,1.0
AW8FPNH9ZLIU0,B00004TUBL,2.0
ARYUQAMG4T1P9,B00023DIBI,2.0
A2LF9DJ24VWY6O,B00005REAQ,1.0
A1TD1B78OR5L7F,B0003009NK,2.0
A39RI2DJT6WRAO,B00027DMSI,1.0
A1X9EJA2CV9OYG,B0002VJIH8,2.0
A38X9CPIXZDAYP,B00006JN4F,1.0
A1LLODCIYH0J87,B0001APV44,3.0
ACUGBCEADYT6D,B0001ZYLAO,1.0
A20KJMQU155Z39,B0000535UT,2.0
A3NNF0YJXRB1MB,B0002Z8GEK,1.0
A3S3KU23F9TAAP,B0009I4M02,2.0
AS480UOIJ5Q3H,B00007FCQ1,3.0
AJVLY0MDCU9U2,B0006Q0HEC,4.0
ABWC79DCSV1NU,B0002Z8LLI,3.0
A1ETGMEAOEEGSQ,B00017XWJ8,1.0
A11X84NMG7GZ2U,B0009OAGS8,2.0
A3VKOHFLPNAID2,B0001ZA4CS,3.0
A2X7HZFBBZNELO,B0009F3NYQ,2.0
A29OSD6HLBDNH7,B0000UTUW4,2.0
A39UBBO1RURQRD,B0006B66D8,3.0
AR9ORQGMXZLRP,B0001DDJZO,1.0
AGMHXR63AGCCF,B00015HBD8,2.0
A1UV08NK3V1QG5,B0000CDVN6,2.0
A2PFAB8PTWQ3TW,B0009P4PZC,2.0
AF2UJQGL73ASX,B00007FCQ1,3.0
AGIOA5V84X2BW,B0006LNC2G,1.0
A16KXAWUC851SU,B000052Y6Z,2.0
A3MC0ZGAMGEVWQ,B000141O6E,2.0
AZSY5LHJ6LN7F,B0001ZMXSQ,2.0
A1S8KORSO7AL10,B000127VFE,1.0
A2X7JTXWKJ4OPK,B0007WZ7YU,2.0
A2OKAK5JCPJSSQ,B0000CNR0J,2.0
A2T4PF3X3MC0VC,B00005REAT,2.0
A1YVZ5LYFP79T0,B00022WA9K,3.0
A2XZFT6C9H0MLO,B00027D6SE,3.0
A27MQUEQKZHERJ,B00006JN4F,1.0
A2TTA3F4LN5YFG,B0002T3FQA,2.0
A22BKQYYWPJWBF,B0009N5EZY,2.0
A3DLOBES7I622W,B00007M0CP,1.0
A23KCUXH0UO617,B0002RPTX4,2.0
A51WEX08VY302,B0000CDVN6,2.0
A24HQ0F09U1DTL,B0002VJIH8,1.0
A1VPNNU07W851J,B00027CDY2,1.0
A2VBLQAR2DNBAL,B0008IV7BU,2.0
A2XCWTJSSQ6SEE,B00016XJ4M,2.0
A3DNFZF25M7Q1O,B0002OCNMC,2.0
A2O7983RMA1H1S,B000052YM7,1.0
A11UAU4N47F3UY,B0009R33U8,1.0
A1CJ8R8WAQVJY1,B00021B8L2,2.0
A2I8RLLWRR1OVF,B0001MROQA,3.0
A276EMMZBWV8L4,B00008KA7P,1.0
A2RQOO8VYAEZZG,B00027DMLK,2.0
A2C8IJMZU37CZY,B000052YOL,1.0
ATYZS8AGFROOP,B00013YYS0,1.0
A3VWPMDL6UKA1E,B00014FTTM,3.0
A11X84NMG7GZ2U,B0009RF9OG,1.0
A31SKLCN0NQD3A,B0002NIAC0,2.0
A3UGUID7S22HF6,B0002WUHTU,2.0
A34A0LR869YO9X,B00005A43X,1.0
A21MSNJM0ZH0SZ,B0000YV83O,2.0
A1O54E94G915RT,B0006Q00IK,1.0
A391EIZ24Z4NXO,B0000531WZ,2.0
A2H5Z28ESBM423,B000052XZP,1.0
AN6TKRFOXPHDX,B0002YFQ6W,2.0
AM4CTYC2C0PMC,B000066CKS,1.0
A375NWH7FYZ8XS,B0006ZWUIE,3.0
A3VFEPV7UD9FDC,B00007KQF3,1.0
A3EZHMGGWY74HY,B0009MHJS0,2.0
A3SMH6R0L1HSYN,B0002XG9X2,2.0
A1G1NS8SMH1IE3,B0002Z8QG8,2.0
A2D3H2F628I0HD,B0002IQULI,2.0
A1XBU3HXSGSM05,B0009OAHOG,1.0
A2R7YSZJDAEK8G,B000143AY8,1.0
A3BX4541QSNESE,B00023KDAW,1.0
A1T3ABYVI18545,B0006IJA5C,2.0
A1PPYGCSIYSVPT,B00006RVJ3,1.0
A15ACHDXWFAFTX,B00008KA8D,1.0
A26GBAGA87OH7B,B0000YUXI0,3.0
AT0CDUXTP98EY,B0000682T7,1.0
ANBYFS0SVUZO2,B0006M5566,1.0
A3VMNS5C72R1PF,B0002JG2NI,1.0
AZBNM7XG2Q72M,B00016XJ4M,3.0
AVGRE4ZDZF7TP,B0006HCE60,3.0
A1TVB6JRXOZX2B,B0001431AG,1.0
A3JEZAW32ZHU7Q,B0006Q01EI,2.0
A2GV3PVRPD2KY,B00011QUDE,1.0
A1A97FBUP4HTKQ,B0000536EK,1.0
A2SR9M2CWC2OCP,B00028F0NM,3.0
A2EVZETZNLUD45,B0000535UA,2.0
A1IZXWA8RINIKT,B0009PVV4A,2.0
A3J9O67SPS3LBP,B00067YSLO,1.0
AJSKPZZ7Z1DEX,B000052YN5,1.0
AXOZV58WZ8V6,B0000YV6YK,1.0
A2E31NZ1A9UKUU,B0009F3OS6,2.0
ALHBH47HE2LVW,B0009OAHRI,3.0
A386BEBOFYPZCR,B00092M2X2,1.0
AQRG3K8HA2OB7,B00015XAQ0,3.0
A1V7SGMM8T9G7Y,B000052YN5,2.0
AY39OSMSNJP53,B0002Z8QG8,3.0
A2RHTO4XIVH5V6,B0002DUSUW,2.0
A3QPXZ1QSE13S3,B00006FRW7,1.0
A3OPDY27VCYOKE,B0002NIAC0,2.0
A3CSJNM7QIBGUB,B00027DMSI,2.0
A2TN1DFZ08THBZ,B00006K14U,2.0
A1K7UDDBSU7I28,B0009AF6NW,1.0
A1TZISUPYBIMM,B00008CMOQ,2.0
A1LGU34XM8NRIR,B0006LNC2G,2.0
A25HYW06JXTQE0,B0000EZ1OQ,2.0
A1WF33SPWYX8P7,B00016KMIS,2.0
AW2CYR1UFNI1R,B0009N5EZY,1.0
A1EHHEQIEYDL6C,B0002ZFUYY,1.0
A6UMHTJVCH5K3,B0006B12KK,3.0
A2QE5EDU62CQH,B0001ZMXSQ,2.0
A8Z18ZVOYEPT7,B0000CNR0E,2.0
ATYZS8AGFROOP,B0000535UM,1.0
AR98WOWY0JR1Y,B0007CXXDM,1.0
A38TZDUZLPA0BH,B0009OAGXI,2.0
A2AZ7TV5GJ1DWI,B00007KQF3,2.0
A1E0ONY01OSYKT,B00092M30O,1.0
AR98WOWY0JR1Y,B0000CDVN6,1.0
A2ONKVCEKZSAE9,B0000534VO,3.0
A1EFSPUF188P59,B00008ZPGA,2.0
A2EZHG8V9KY0TN,B0002JGIZA,2.0
A3FRETJ5O5ZESK,B0000ZLEX2,1.0
A1B0IHL4JZBPH5,B00006JN4F,2.0
A2GSTBLY80M6CU,B0002JGIZA,2.0
A5Q4MVTA7F59,B0009BVK0E,3.0
A30YEJEKR5CQTZ,B00092M36I,1.0
A2NVR2947X7IJT,B0002QB1SC,2.0
A3MSW5MGTXLABC,B00070QF20,1.0
A1QVES55F862D7,B0009R34JI,3.0
A2VW61YZFDGYZV,B0006OJQ14,2.0
AW2DNYHZMO5YW,B00021B8L2,2.0
A2GA87HCNFT8T2,B00005REAT,2.0
A1UZU9DSNP4EJ9,B00011QVHO,2.0
A2P99LRDXBF8NF,B00028M3N2,3.0
A1Q9U5QJXIQDRR,B00022WA9K,4.0
A3H1Y72CU3O9O0,B00014DKKC,1.0
A3N1FSPBNM4M9V,B0001ZA3Y2,1.0
A37AGMAY19TNJ0,B0009FHJRS,3.0
A3A5N8WWYSTF5B,B00015XAQ0,3.0
AQTT696JNH1U3,B00016WV6E,3.0
AUF45SQ280NSL,B0001AQCII,2.0
A2IVN0NCHQEZZN,B00021PALG,2.0
AMQ1H0VZYCRJU,B0009953JA,3.0
ARJTZ51250146,B00006RVJ3,1.0
A2VIRSJ9IDCCZ8,B000052ZB2,1.0
A2GU6SSBM9O8SU,B00028LURW,2.0
A1SYBK9AW2FXYT,B000052YMX,2.0
A1DAYRUI1E3OX,B0000Y3COC,3.0
A1WJHTEWPMF7K7,B0006Q0HEC,2.0
A1L2ZH8N85BAOW,B000127UVY,1.0
A1IIY5JHWE8R95,B00027DDOQ,2.0
A23PKQ4KAN4AQQ,B0009OAISG,2.0
AE4SKEJAIRB1D,B0009HIFRY,2.0
AOY915CRIQOUT,B00021DDR4,2.0
A3KQHBGTTSWTZ6,B000142FVW,3.0
A3CV1FSHKZCNT,B00028MLG6,2.0
A3W2NI4XLYQWS7,B00012NJZA,2.0
A3H1Y72CU3O9O0,B00092M30O,2.0
A12LN1UTGCPU4R,B00028M3N2,2.0
A6UE3HZYGSTA3,B0000ZREXQ,2.0
AVL6QK9V4CVEN,B0002XG9X2,2.0
A21TOLI6QZZN72,B0001B86HM,1.0
A1EQAV9Q33VW7W,B000052YOX,2.0
A1CHAWNRCD8XMT,B0000CGKLV,1.0
A146H6A41B26QT,B0001ZA4CS,3.0
A1Z2MTAV9Z4LN6,B0006NY35E,3.0
A24S4LGN1BLCQH,B0009ET3SC,2.0
A212TAKYCVZQTK,B0009OAHIM,2.0
A283E10LMWT2FO,B0009OAHQ4,1.0
A30X2MHU0YD79Y,B00007FCQ1,2.0
A3R4Q2UEPTZPSQ,B00028OPZ6,1.0
A2WGCPIEFYSS5L,B000052Z9F,3.0
A1AZG3J1WL08EG,B0002Z0U5I,1.0
A8JH9ET5JU7QG,B000056KK0,2.0
ACCN76JNB28WT,B00016XJ4M,1.0
A3LMQS1XMAE9G,B00006498N,3.0
A21P8RKP4HRO1W,B00005O0MZ,2.0
A3V77OX73MYEYM,B0009OAHC8,3.0
A12J7U08H8VKVD,B000052YP6,1.0
A12YITKRRBOGFQ,B000052ZTY,2.0
A2NF1XO1IIYCD5,B0000531WZ,2.0
A2A64L62O00BLK,B0001YXXUY,2.0
A237WRTPLHFUN2,B000248HLI,2.0
A3FLMF8FG4VPG8,B0001YXXUY,2.0
A25M0LDHW4DR3T,B0002DM5GC,2.0
A2OGXNL84WCOHD,B0007CXXGO,3.0
A20JNE2S4ZBHGU,B0001ZYL3Q,1.0
A10LVIRYVY3EOV,B00011QUKW,1.0
AGTZU3YUSRSOO,B0009OAHWI,1.0
A3P4KAWS84L1E2,B0007DHMCO,1.0
ALQZSMMZCGRYV,B0009PVV4A,2.0
A1STDZVYVR1C2R,B0007R7ABS,3.0
AXWTUV0JA6RGA,B0002ZFUYY,1.0
AEELI7GC4FOXA,B0002M6ZLY,2.0
A2CF055EKGZOC9,B0000950LF,1.0
A346J8V8X79XGH,B00069FJUG,2.0
ABC68JUCPTVOE,B00005O0MZ,1.0
ABGUYO15QL96G,B0007DHMCO,2.0
AC1U4QK4QNK0E,B000273PEO,2.0
A3RS97TIX8LDYM,B000093A0U,3.0
AHGIEM94O3SPU,B0007XFB2W,2.0
ATNDGD60R0DCW,B00027DMSI,1.0
A20JZVKZ548AS4,B00021PALG,3.0
A2YBZ69BK8IQTW,B0002G214U,2.0
A16NAH39LN211W,B0006ZYPVE,2.0
A3IQB0QHVLAK92,B000146LKS,1.0
A28KXVQFMDVGFX,B0009OAFUM,2.0
A2K6LI89NAD2J2,B0002Z8SE8,1.0
A16HX9I5O9Y4Q7,B0000536P4,3.0
A1C2WU6P4E05L4,B0009N35D2,2.0
A3G8T476W6CI1R,B0009OAGSI,3.0
A2AMFW65LLALFI,B0009OAHNM,3.0
A2NV423F1ILRFA,B0006HCE60,1.0
A2LF9DJ24VWY6O,B00027CDYM,1.0
A3UZZ8SWJG6ULJ,B0006Q0HEC,3.0
A2V71AX1O3FISP,B0000UTUS8,2.0
A3FD0BSVYNVDUF,B0000530ED,2.0
A31VSJPDO3SQ05,B00021DG80,1.0
A2T95JFC0OJOGL,B00005CDRY,4.0
A2JZH3LIKO29B4,B0002Z8SZW,2.0
A21FO8HXJECL08,B000052YOL,2.0
A1BPYFQGHDT5N7,B0000533CC,2.0
A26MKCAXHC4UTY,B0002RPTX4,3.0
A38YS0023YIYD2,B00016X06O,2.0
A3HU9QGP60FRP4,B00028OPZ6,1.0
A5A9N3HZT14KD,B00021BEXY,1.0
A3VP46J5GQIZHZ,B00092M36I,1.0
A3G0AR0EKOMFZD,B0007WL21M,2.0
A2DAV3PSB3CBLG,B0009OAGT2,1.0
ANJQML552NRXS,B0009AF6NW,2.0
AN53RNPORRI3M,B0009RF9OG,1.0
AV1KWXEAF2OR4,B000092OX4,1.0
A2TP1VFBA0WPD9,B0000950LF,1.0
A3N1FSPBNM4M9V,B000142C1A,2.0
AJSXVAO048TXP,B0000CGKLV,1.0
A304GUEPCPYM3Z,B00069FJUG,2.0
A3QQTY3PTPFLWC,B0001M7D7A,1.0
A1O2GFKLUARQMZ,B00021CNCK,2.0
AXMI2L955OIYD,B0006Q01EI,2.0
A20XD3L42TN7KG,B000052XZX,3.0
A10MES6L5Y8PG9,B00066D4M4,2.0
A0864963DOAY7LXGS5I6,B0008GGH58,1.0
A1YXVTSS58MO6S,B0009EILKS,2.0
A2LRXG7OSIYS7C,B00005CDSP,4.0
A2HINLRLDM07AX,B00021DPHW,3.0
A216ED2OHDQM1N,B00067YSLO,1.0
A1Y1KUP27VDRHZ,B0002YE8V6,2.0
A144FC3L4I0B2X,B0002JGIZA,3.0
A20KJMQU155Z39,B0009F3NYQ,1.0
A241655ABS5LY4,B0001APV44,2.0
A1IOL3FPIGU4KA,B00008MOQE,2.0
A34M18U6T33YDZ,B0009RF9OG,2.0
AYPZMUSCTT46O,B00021DG80,3.0
A2CB9MLKL3BMUU,B00006ISER,2.0
AGUQN1RI2O5BD,B000142JDG,2.0
A2JX280LMJVKC8,B0006IXSG4,2.0
AWTO6NC2Z8S7J,B0000632EN,3.0
A11555336SZHON,B00021AK4I,1.0
A15BQ3Q4ZFF743,B00021PDN6,2.0
AGTD2VG7OT1DW,B0000535RA,1.0
A2ULYL4G2J39W3,B00027EG9C,2.0
A3HSVFAMCDT4W4,B0000YUXI0,2.0
A3U05EQ5PQDINF,B0006NY35E,2.0
A1ES1LBYII0NC7,B0000C4COV,1.0
A1Y5I2F8SAKUA4,B0007X74E0,2.0
ABZI4BB2O698V,B00008X5CH,1.0
ATTK7J5JWVDYD,B000050B6U,1.0
A3KN24RGCL3KD2,B00004U9UY,2.0
A4SOY5CTY9W2Q,B0001431AG,2.0
A1ZDP5PMM6RTSO,B000127UUA,3.0
A39AZLBX13TF3R,B0009HIFRY,3.0
A1E5DVHYS3TQVG,B0000531WZ,2.0
A2DX591OPYVERW,B0006GBEYE,2.0
A1LLL0D6TU9EYS,B000066CKS,3.0
A1LVS5Q393H8SY,B0009MHJS0,1.0
A84KO6TOJI5SD,B0002TSCZY,2.0
A2EJBPTL8Y72LU,B00006598X,2.0
A2GMG2Z4GWGLX1,B000143AY8,1.0
A3LULOGRU76IWX,B0007R7ABS,2.0
A35BTSALLQZZ3L,B0006IJA5C,2.0
A3PJ0WBX8JSU6I,B0009AF6NW,1.0
AF0NAAQ97R58H,B0006M5566,3.0
AJK5XGCM6M68A,B0000632EE,2.0
A1JKQ4DJPTQCMD,B00022WA9K,3.0
A1KJHXWQOB080V,B000271KR8,3.0
A21RHVGN9M2RIC,B0009ET5O4,2.0
AR7K7WRH94DJE,B00014DZ2K,3.0
A2ATRKM0CY0560,B000143AY8,1.0
ANQQ6LF20ZTVD,B00004U9V2,1.0
A1DMY8AS5L58Y,B0009F3O8Q,1.0
A2IVN0NCHQEZZN,B00004TMFE,1.0
A343LFGE2ACYUO,B0006Q3NTS,3.0
A2UTOKAY9L1QMB,B00092M2VO,2.0
A240W3C2Z3WQCQ,B00028M3N2,2.0
A13KF9LDDNZCX7,B0009OAGXI,1.0
A38KRRY00H5TEY,B00028LN1K,3.0
A1OUA8LSR8DBXU,B0006ZHK7A,2.0
A2R91I7JK8CK8A,B0006LNMIU,1.0
A2P031RI1ZR3UU,B0000CC64W,1.0
ALYSMWVJSFW0R,B0009OAIE0,3.0
A1TAHEZ7SIQ5TE,B0007XFB2W,3.0
A2YS1JM5D903Q9,B000093A0U,3.0
A25H4XBRWCGP6Y,B00008ZPG9,2.0
A1LF695AO479RI,B0009PVV36,2.0
A3MSW5MGTXLABC,B0008IV7BU,2.0
A3GMHOF77CT1HR,B0000535CH,3.0
A1QFQ5M8PY65NK,B0009EXONC,2.0
A2APCCQVT44O90,B000052YP6,1.0
A1HJOA91F4YK5B,B0006LNC2G,1.0
A5Q4MVTA7F59,B0000Y3FRG,2.0
A1J1GC2DM6I0GN,B000052XZX,3.0
ANIXF7QX2CTMN,B0002TSCZY,2.0
A28S5E21SHB2H0,B00027EG9C,1.0
A1DHKKNNW6H783,B00008J2XQ,2.0
A1LQPOJO89KMTL,B0006GDATQ,1.0
AN2XNETBIQI3F,B0002WUHTU,3.0
AJEFGJY8BG3VI,B00008O2X5,2.0
